Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
BTCUSDT,490,12328525.971208999,10774.70524,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",109,7,93.58,"[('Alcista', 2), ('Bajista', 92), ('Bajista', 140)]",0,0,0,0,24,107255.0,124474.0,113667.99,9.51,56.89,47.38535448722196,114,113,2025-09-19 17:59:59.999,115100.0,2025-09-18 17:59:59.999,117900.0,Alcista,156,Bajista,3,38.28496180734808,26.729080307712024,1.0,Neutro
ETHUSDT,490,244820174.33538002,302746.8877,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",102,8,92.16,"[('Alcista', 1), ('Alcista', 4), ('Bajista', 46)]",0,0,0,0,32,3354.28,4956.78,4176.94,18.67,66.84,48.17043098536248,111,118,2025-09-22 17:59:59.999,4077.0,2025-09-18 17:59:59.999,4644.47,Alcista,82,Bajista,4,14.835686150484436,15.023800558066824,3.0,Sobre-venta
BNBUSDT,490,156226516.237,334563.649,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",96,11,88.54,"[('Bajista', 7), ('Bajista', 13), ('Bajista', 16)]",2,0,5,0,8,730.01,995.44,1015.43,6.7,60.61,53.90721172311237,114,115,2025-09-23 17:59:59.999,962.38,2025-09-21 17:59:59.999,1083.47,Alcista,90,Alcista,20,65.12378902045207,63.24210946307435,3.0,Neutro
NEOUSDT,490,376906669.16,403889.26,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",97,2,97.94,"[('Alcista', 2), ('Alcista', 248)]",0,0,0,0,31,5.53,8.56,6.012,335.96,28.31,307.65136393878913,116,99,2025-09-22 17:59:59.999,5.71,2025-09-19 17:59:59.999,6.89,Bajista,3,Bajista,6,24.121405750798694,21.405750798722078,1.0,Neutro
LTCUSDT,490,335013604.902,369816.74,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",93,1,98.92,"[('Bajista', 76)]",0,1,0,0,43,103.16,134.19,106.44,38.16,53.21,15.050732807215326,120,119,2025-09-22 17:59:59.999,102.2,2025-09-21 17:59:59.999,116.27,Alcista,70,Bajista,6,22.758990874932884,20.683485417784922,2.0,Neutro
QTUMUSDT,490,551800903.1,991468.6,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",106,3,97.17,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 9)]",0,0,0,0,32,1.958,3.489,2.247,155.54,30.08,125.45616377392079,109,108,2025-09-22 17:59:59.999,2.084,2025-09-18 17:59:59.999,2.503,Alcista,1,Bajista,16,27.768313458262334,17.93734141274735,16.0,Sobre-venta-D
ADAUSDT,490,89058378511.79999,82922670.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",97,6,93.81,"[('Bajista', 75), ('Bajista', 76), ('Bajista', 318)]",0,0,0,0,42,0.6842,1.0193,0.824,60.97,66.55,5.5825242718446475,116,110,2025-09-22 17:59:59.999,0.7873,2025-09-18 17:59:59.999,0.9386,Alcista,50,Bajista,3,22.015596880623853,18.736252749450117,2.0,Sobre-venta-D
XRPUSDT,490,152381227432.49,88341549.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,11,88.17,"[('Bajista', 74), ('Bajista', 75), ('Bajista', 76)]",0,0,0,0,24,2.6975,3.6495,2.9517,24.02,87.05,63.028085510045074,116,114,2025-09-22 17:59:59.999,2.6975,2025-09-21 17:59:59.999,3.0135,Alcista,78,Bajista,6,52.05816096661895,36.623660318110474,10.0,Neutro
TUSDUSDT,490,634323667.0,285530.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",27,0,100.0,[],1,0,0,0,27,0.995,0.9996,0.9987,22.16,8.81,13.34735155702412,73,109,2025-09-17 17:59:59.999,0.995,2025-09-22 17:59:59.999,1.001,Alcista,2,Alcista,5,61.66666666666837,52.222222222223536,3.0,Neutro
IOTAUSDT,490,17697132513.75,10880022.0,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",108,5,95.37,"[('Alcista', 63), ('Alcista', 248), ('Bajista', 318)]",0,0,0,3,54,0.1718,0.2504,0.1717,268.55,41.29,227.25684333139202,106,102,2025-09-22 17:59:59.999,0.158,2025-09-22 17:59:59.999,0.1928,Bajista,6,Bajista,6,29.91266375545849,28.23871906841339,1.0,Neutro
XLMUSDT,490,70261295122.9,42158785.0,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",96,7,92.71,"[('Alcista', 2), ('Bajista', 76), ('Bajista', 311)]",0,1,0,0,24,0.3442,0.494,0.3794,68.0,80.05,12.045334739061701,109,102,2025-09-22 17:59:59.999,0.3437,2025-09-18 17:59:59.999,0.4047,Alcista,76,Bajista,4,50.56657223796036,38.29084041548631,10.0,Neutro
ONTUSDT,490,4927721593.0,3260882.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",106,1,99.06,"[('Alcista', 4)]",0,0,0,3,31,0.1258,0.229,0.1269,212.61,17.1,195.50827423167846,112,100,2025-09-22 17:59:59.999,0.118,2025-09-18 17:59:59.999,0.1439,Bajista,6,Bajista,6,28.16455696202536,21.729957805907162,1.0,Neutro
TRXUSDT,490,242180127748.5,206705155.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",115,14,87.83,"[('Bajista', 75), ('Bajista', 76), ('Bajista', 79)]",0,0,0,0,19,0.2977,0.37,0.3385,32.94,67.41,34.46971935007386,107,112,2025-09-22 17:59:59.999,0.334,2025-09-19 17:59:59.999,0.3526,Alcista,290,Bajista,4,21.739130434782634,23.987738393186252,1.0,Neutro
ETCUSDT,490,415666074.4499999,516873.53,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",107,6,94.39,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 9)]",0,0,0,3,53,18.93,25.59,18.87,111.82,32.7,79.12029676735557,116,101,2025-09-22 17:59:59.999,17.66,2025-09-18 17:59:59.999,21.19,Alcista,71,Bajista,11,24.897119341563805,23.319615912208516,1.0,Neutro
ICXUSDT,490,4878722872.3,1863684.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,3,97.14,"[('Bajista', 160), ('Bajista', 167), ('Alcista', 248)]",0,0,0,3,34,0.1211,0.1597,0.1195,146.78,99.83,46.94560669456067,108,101,2025-09-22 17:59:59.999,0.1144,2025-09-19 17:59:59.999,0.1346,Bajista,3,Bajista,6,21.518987341772124,16.315049226441605,4.0,Sobre-venta-D
VETUSDT,490,204885110676.8,223825814.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",110,2,98.18,"[('Alcista', 2), ('Alcista', 234)]",0,0,0,0,54,0.0217,0.02955,0.0229,249.34,22.66,226.68122270742356,108,98,2025-09-22 17:59:59.999,0.02224,2025-09-19 17:59:59.999,0.02637,Bajista,4,Bajista,5,17.577197149643723,13.445829235514827,3.0,Sobre-venta
USDCUSDT,490,570059951744.0,1390280240.0,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'N/A']",18,0,100.0,[],0,0,0,0,13,0.9987,1.0005,0.9995,0.56,0.24,0.320160080040018,72,90,2025-09-16 17:59:59.999,0.9993,2025-08-30 17:59:59.999,1.0,Bajista,15,Bajista,1,72.72727272727548,63.13131313131354,1.0,Neutro
LINKUSDT,490,2192587460.2,3804613.77,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",111,8,92.79,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,0,34,15.43,27.87,21.88,41.41,63.07,21.663619744058487,114,105,2025-09-22 17:59:59.999,20.24,2025-09-19 17:59:59.999,24.89,Alcista,53,Bajista,6,30.37037037037037,26.72839506172841,11.0,Neutro
ONGUSDT,490,2852459831.5,8575588.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,3,96.77,"[('Alcista', 4), ('Alcista', 27), ('Alcista', 28)]",0,0,0,3,24,0.1588,0.2321,0.1589,247.26,9.38,237.885462555066,110,109,2025-09-22 17:59:59.999,0.1481,2025-09-19 17:59:59.999,0.1724,Bajista,249,Bajista,6,40.909090909090956,29.419191919191917,1.0,Neutro
HOTUSDT,490,947371783966.0,589882824.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",107,2,98.13,"[('Alcista', 4), ('Alcista', 234)]",0,0,0,3,54,0.000886,0.00135,0.00088,364.2,18.07,346.1363636363636,107,106,2025-09-22 17:59:59.999,0.00083,2025-09-19 17:59:59.999,0.000997,Bajista,236,Bajista,6,25.380710659898497,21.319796954314736,1.0,Neutro
ZILUSDT,490,94549048065.8,123444992.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,3,97.03,"[('Alcista', 2), ('Alcista', 234), ('Alcista', 280)]",0,0,0,0,54,0.01018,0.01395,0.01105,241.27,16.83,224.4343891402715,108,107,2025-09-22 17:59:59.999,0.01042,2025-09-19 17:59:59.999,0.01239,Bajista,4,Bajista,4,31.979695431472106,23.519458544839225,1.0,Neutro
ZRXUSDT,490,4900034776.0,3528160.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",99,4,95.96,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,0,54,0.2221,0.3105,0.2443,273.31,21.98,251.330331559558,115,102,2025-09-22 17:59:59.999,0.2257,2025-09-19 17:59:59.999,0.2746,Bajista,3,Bajista,6,30.29315960912048,23.972566521426433,1.0,Neutro
FETUSDT,490,21040298696.800003,11604536.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",110,8,92.73,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,2,0,0,24,0.578,0.886,0.596,329.7,42.11,287.5838926174497,110,106,2025-09-22 17:59:59.999,0.569,2025-09-19 17:59:59.999,0.684,Bajista,6,Bajista,6,20.930232558139554,18.863049095607263,2.0,Sobre-venta-D
BATUSDT,490,5260483232.0,5861914.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",102,4,96.08,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 76)]",0,1,0,0,34,0.141,0.1868,0.1487,151.11,27.51,123.60457296570277,107,104,2025-09-22 17:59:59.999,0.1384,2025-09-19 17:59:59.999,0.1635,Alcista,1,Bajista,6,36.91756272401434,26.43388956142641,1.0,Neutro
ZECUSDT,490,58733988.956,173185.143,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,5,94.62,"[('Bajista', 0), ('Bajista', 17), ('Bajista', 34)]",0,0,1,0,11,34.45,55.59,59.26,33.87,73.37,39.50388120148498,118,110,2025-09-22 17:59:59.999,46.21,2025-09-21 17:59:59.999,52.31,Alcista,36,Alcista,25,94.77124183006536,71.78231159793931,2.0,Sobre-compra-K
IOSTUSDT,490,223278508287.0,139447940.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",95,1,98.95,"[('Alcista', 2)]",0,0,0,3,24,0.00309,0.005444,0.003101,292.2,9.93,282.263785875524,107,97,2025-09-22 17:59:59.999,0.002938,2025-09-19 17:59:59.999,0.003483,Bajista,66,Bajista,6,29.0035587188612,25.800711743772226,3.0,Neutro
CELRUSDT,490,60178756852.0,41602365.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",114,1,99.12,"[('Alcista', 234)]",0,0,0,0,54,0.00674,0.00985,0.00714,354.34,14.85,339.4957983193277,112,107,2025-09-23 17:59:59.999,0.00689,2025-09-21 17:59:59.999,0.00828,Bajista,236,Bajista,3,14.619883040935639,11.634098797128305,3.0,Sobre-venta
DASHUSDT,490,51298256.855000004,30498.224,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,4,96.04,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,0,54,19.76,25.96,21.56,232.28,19.29,212.98701298701297,120,108,2025-09-22 17:59:59.999,20.1,2025-09-18 17:59:59.999,25.0,Bajista,3,Bajista,6,26.545454545454493,20.310674310674298,1.0,Neutro
THETAUSDT,490,2889699356.1,2502043.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,5,95.24,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,0,54,0.71,1.012,0.751,346.21,24.77,321.4380825565912,107,106,2025-09-22 17:59:59.999,0.712,2025-09-19 17:59:59.999,0.873,Bajista,4,Bajista,6,22.94117647058825,19.215686274509807,2.0,Sobre-venta-D
ENJUSDT,490,12376866499.1,10664627.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",115,6,94.78,"[('Alcista', 2), ('Alcista', 234), ('Alcista', 247)]",0,0,0,3,24,0.0638,0.0941,0.0634,527.44,13.25,514.1955835962145,112,102,2025-09-22 17:59:59.999,0.0591,2025-09-21 17:59:59.999,0.07,Bajista,249,Bajista,6,27.564102564102548,23.717948717948712,1.0,Neutro
ATOMUSDT,490,1286345421.107,1109091.93,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",118,1,99.15,"[('Alcista', 234)]",0,0,0,0,54,4.007,5.317,4.186,155.09,19.11,135.97706641184908,111,104,2025-09-22 17:59:59.999,4.031,2025-09-21 17:59:59.999,4.511,Bajista,5,Bajista,6,18.10747663551405,14.836448598130843,5.0,Sobre-venta
TFUELUSDT,490,15629141674.0,6402197.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",74,0,100.0,[],0,0,0,3,24,0.033,0.0489,0.03185,247.28,12.75,234.53689167974878,114,120,2025-09-22 17:59:59.999,0.03072,2025-09-19 17:59:59.999,0.03555,Bajista,42,Bajista,6,20.00000000000007,14.985557481224731,4.0,Sobre-venta-D
ONEUSDT,490,113601041098.5,111970610.7,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",115,3,97.39,"[('Alcista', 1), ('Alcista', 234), ('Alcista', 247)]",0,0,0,3,54,0.00965,0.01388,0.00955,408.06,15.92,392.1465968586388,102,98,2025-09-22 17:59:59.999,0.00869,2025-09-21 17:59:59.999,0.01071,Bajista,236,Bajista,6,29.152542372881353,25.423728813559308,10.0,Neutro
ALGOUSDT,490,34264280494.0,27846272.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",115,8,93.04,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 76)]",0,0,0,3,24,0.2218,0.3115,0.2172,182.64,56.81,125.82872928176795,111,101,2025-09-22 17:59:59.999,0.2018,2025-09-18 17:59:59.999,0.2507,Bajista,3,Bajista,6,26.27986348122866,20.762229806598388,1.0,Neutro
DOGEUSDT,490,764591215092.6,1420952969.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",111,7,93.69,"[('Alcista', 2), ('Bajista', 16), ('Bajista', 76)]",0,0,0,0,12,0.18845,0.30684,0.24466,97.96,67.1,30.867326085179442,108,115,2025-09-22 17:59:59.999,0.23067,2025-09-21 17:59:59.999,0.26965,Alcista,49,Bajista,3,18.366811080477877,13.548641197321777,3.0,Sobre-venta
DUSKUSDT,490,5981219262.0,5085779.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",118,5,95.76,"[('Alcista', 234), ('Alcista', 247), ('Alcista', 259)]",0,1,0,2,54,0.0553,0.0875,0.0566,809.89,24.56,785.3356890459364,106,106,2025-09-22 17:59:59.999,0.0537,2025-09-21 17:59:59.999,0.0643,Bajista,250,Bajista,6,17.469879518072283,12.048192771084336,4.0,Sobre-venta
ANKRUSDT,490,49624870053.0,62007786.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,5,94.9,"[('Alcista', 131), ('Alcista', 234), ('Alcista', 247)]",0,0,0,3,31,0.01435,0.01939,0.01398,357.8,11.09,346.70958512160234,110,103,2025-09-22 17:59:59.999,0.01337,2025-09-21 17:59:59.999,0.01513,Bajista,245,Bajista,6,21.942446043165436,16.306954436450827,4.0,Sobre-venta-D
WINUSDT,490,9837763370912.0,5553135058.0,"['Martillo_Inv', 'N/A', 'N/A', 'N/A', 'N/A']",120,2,98.33,"[('Alcista', 1), ('Alcista', 234)]",0,0,0,0,10,4.909e-05,7.063e-05,5.04e-05,316.67,17.0,299.66269841269843,108,102,2025-09-20 17:59:59.999,5.024e-05,2025-09-20 17:59:59.999,7e-05,Bajista,4,Bajista,4,6.264945002391199,5.6751155746851625,4.0,Sobre-venta
COSUSDT,490,236408192141.09998,235966105.5,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",82,7,91.46,"[('Alcista', 9), ('Alcista', 57), ('Alcista', 234)]",0,0,0,3,54,0.003049,0.004373,0.002991,468.04,15.35,452.6914075560013,113,116,2025-09-22 17:59:59.999,0.00285,2025-09-21 17:59:59.999,0.003239,Bajista,61,Bajista,11,21.363636363636374,13.888888888888891,6.0,Sobre-venta-D
MTLUSDT,490,779436711.5,443166.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",107,2,98.13,"[('Alcista', 234), ('Alcista', 248)]",0,0,0,0,53,0.55,0.877,0.667,198.35,17.54,180.80959520239878,101,98,2025-09-22 17:59:59.999,0.615,2025-09-21 17:59:59.999,0.718,Bajista,11,Bajista,6,29.714285714285733,25.333333333333353,1.0,Neutro
DENTUSDT,490,755597426496.0,1033952948.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",116,2,98.28,"[('Bajista', 76), ('Alcista', 234)]",0,3,0,0,54,0.00066,0.000889,0.000679,205.6,28.57,177.02503681885128,109,98,2025-09-22 17:59:59.999,0.000644,2025-09-21 17:59:59.999,0.000758,Bajista,4,Bajista,6,20.588235294117634,15.686274509803887,4.0,Sobre-venta-D
WANUSDT,490,1706646558.0,1118086.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",125,5,96.0,"[('Alcista', 38), ('Alcista', 40), ('Bajista', 167)]",0,0,0,3,24,0.1,0.1368,0.0991,255.3,18.16,237.1342078708376,100,100,2025-09-23 17:59:59.999,0.0963,2025-09-21 17:59:59.999,0.1087,Bajista,40,Bajista,6,15.819209039548,11.968422896684629,3.0,Sobre-venta
FUNUSDT,490,373407814095.0,167231958.0,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",110,4,96.36,"[('Alcista', 62), ('Bajista', 94), ('Bajista', 97)]",0,1,0,0,46,0.008457,0.019893,0.009436,162.82,80.51,82.31242051716828,104,112,2025-09-22 17:59:59.999,0.007834,2025-09-19 17:59:59.999,0.009688,Alcista,99,Alcista,1,78.2991202346041,56.76115998696645,13.0,Neutro
CVCUSDT,490,10683503868.0,2778260.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",80,5,93.75,"[('Alcista', 1), ('Alcista', 4), ('Alcista', 110)]",0,0,0,3,24,0.0856,0.1168,0.0849,198.59,17.2,181.3898704358068,111,119,2025-09-22 17:59:59.999,0.0812,2025-09-18 17:59:59.999,0.0936,Bajista,114,Bajista,6,27.61194029850751,24.378109452736343,10.0,Neutro
CHZUSDT,490,59929933203.0,48262959.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",109,2,98.17,"[('Alcista', 234), ('Alcista', 280)]",0,0,0,0,54,0.03635,0.04726,0.04043,308.11,24.31,283.79915904031657,102,108,2025-09-22 17:59:59.999,0.03756,2025-09-21 17:59:59.999,0.04293,Bajista,3,Bajista,3,41.8978102189781,31.970802919708024,6.0,Neutro
BANDUSDT,490,727730757.3599999,964504.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",120,2,98.33,"[('Alcista', 29), ('Alcista', 280)]",0,0,0,0,34,0.596,1.342,0.673,246.06,25.56,220.50520059435365,104,102,2025-09-22 17:59:59.999,0.629,2025-09-21 17:59:59.999,0.77,Bajista,4,Bajista,11,25.43352601156071,19.267822736030862,3.0,Sobre-venta-D
XTZUSDT,490,3275376514.3,1333096.1,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",93,4,95.7,"[('Alcista', 4), ('Alcista', 30), ('Bajista', 75)]",0,2,0,0,24,0.6921,1.2294,0.7098,168.95,33.5,135.44660467737393,117,97,2025-09-22 17:59:59.999,0.6747,2025-09-19 17:59:59.999,0.8314,Alcista,68,Bajista,6,22.399489470325467,17.804722399489496,3.0,Sobre-venta-D
RVNUSDT,490,84011992962.9,53455069.9,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",91,3,96.7,"[('Alcista', 1), ('Alcista', 4), ('Alcista', 57)]",0,0,0,3,21,0.01261,0.01723,0.01196,199.83,25.17,174.6655518394649,112,103,2025-09-22 17:59:59.999,0.01129,2025-09-18 17:59:59.999,0.01364,Bajista,6,Bajista,6,23.75886524822697,22.340425531914907,1.0,Neutro
HBARUSDT,490,158537864211.0,119950743.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",108,8,92.59,"[('Alcista', 2), ('Bajista', 75), ('Bajista', 76)]",0,1,0,0,24,0.21059,0.305,0.22407,79.14,81.43,2.298388896327026,110,103,2025-09-22 17:59:59.999,0.21028,2025-09-18 17:59:59.999,0.25224,Alcista,74,Bajista,4,30.967886817875588,25.79534396287146,1.0,Neutro
NKNUSDT,490,19021149178.0,11414915.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,5,95.05,"[('Alcista', 117), ('Alcista', 131), ('Bajista', 158)]",0,1,0,2,24,0.0247,0.0332,0.0248,483.47,35.48,447.98387096774195,105,107,2025-09-20 17:59:59.999,0.0261,2025-09-21 17:59:59.999,0.0283,Bajista,241,Bajista,3,13.580246913580247,10.003165558721113,3.0,Sobre-venta
STXUSDT,490,4846269131.4,2375652.4,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",108,4,96.3,"[('Alcista', 1), ('Alcista', 234), ('Alcista', 279)]",0,2,0,0,24,0.59,0.917,0.601,402.7,51.91,350.78202995008326,107,100,2025-09-17 17:59:59.999,0.639,2025-09-19 17:59:59.999,0.7,Bajista,42,Bajista,6,15.000000000000014,11.468974796874184,3.0,Sobre-venta
KAVAUSDT,490,4838307433.53,2444868.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",87,3,96.55,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 62)]",0,2,0,3,8,0.3306,0.4482,0.3224,131.95,23.85,108.0955334987593,109,108,2025-09-22 17:59:59.999,0.317,2025-09-19 17:59:59.999,0.3527,Bajista,134,Bajista,14,9.215017064846446,7.632483165759645,6.0,Sobre-venta
ARPAUSDT,490,46010251174.7,21895681.5,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",89,1,98.88,"[('Alcista', 474)]",0,0,0,0,54,0.02007,0.02715,0.02212,282.96,26.58,256.37432188065094,116,114,2025-09-23 17:59:59.999,0.02117,2025-09-21 17:59:59.999,0.02438,Bajista,6,Bajista,3,16.435986159169538,11.953964194373375,3.0,Sobre-venta
IOTXUSDT,490,54250817264.0,12586143.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",91,4,95.6,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,0,48,0.02223,0.03365,0.02393,181.45,37.86,143.5854575846218,113,114,2025-09-22 17:59:59.999,0.02368,2025-09-18 17:59:59.999,0.02726,Alcista,71,Bajista,11,5.319148936170218,5.815602836879433,6.0,Sobre-venta
RLCUSDT,490,609838787.0,722926.7,"['N/A', 'Estrella_Fug', 'N/A', 'Doji', 'N/A']",95,3,96.84,"[('Alcista', 1), ('Alcista', 248), ('Alcista', 473)]",0,0,0,0,28,0.891,1.85,1.076,235.13,28.07,207.06319702602224,108,102,2025-09-22 17:59:59.999,1.022,2025-09-21 17:59:59.999,1.224,Bajista,3,Bajista,6,18.12080536912753,18.96752762524577,6.0,Sobre-venta
BCHUSDT,490,33011562.417999998,18661.489,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",80,4,95.0,"[('Alcista', 1), ('Alcista', 4), ('Bajista', 159)]",1,0,0,0,43,490.2,634.3,558.2,16.62,55.32,38.69580795413832,123,112,2025-09-22 17:59:59.999,553.0,2025-09-18 17:59:59.999,651.0,Alcista,110,Bajista,4,9.463414634146385,9.208893313422978,3.0,Sobre-venta
FTTUSDT,490,2214858261.2599998,18440693.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",76,4,94.74,"[('Bajista', 0), ('Alcista', 204), ('Alcista', 258)]",3,0,0,0,24,0.7557,1.14,1.006,337.38,30.89,306.4811133200796,117,114,2025-09-23 17:59:59.999,0.8037,2025-09-23 17:59:59.999,1.2956,Alcista,2,Alcista,2,44.157346702661,42.54121373060067,2.0,Neutro
USDTTRY,490,44773682405.4,42055849.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",96,4,95.83,"[('Bajista', 4), ('Bajista', 74), ('Bajista', 235)]",0,0,5,0,11,40.25,41.4,41.51,0.19,22.89,22.6933269091785,115,89,2025-09-18 17:59:59.999,41.18,2025-09-22 17:59:59.999,41.59,Alcista,290,Alcista,32,85.96491228070082,83.62573099415154,6.0,Sobre-compra
EURUSDT,490,13344081047.7,8333717.4,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",99,6,93.94,"[('Bajista', 114), ('Bajista', 128), ('Bajista', 174)]",0,0,0,0,8,1.1392,1.1907,1.1728,1.53,13.14,11.613233287858126,109,117,2025-09-22 17:59:59.999,1.1704,2025-09-17 17:59:59.999,1.1907,Alcista,204,Bajista,1,24.472573839662505,44.02250351617445,7.0,Neutro
OGNUSDT,490,14428983362.0,7100767.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,1,98.98,"[('Alcista', 2)]",0,0,0,0,36,0.0523,0.088,0.0584,246.75,27.05,219.6917808219178,111,114,2025-09-22 17:59:59.999,0.0563,2025-09-21 17:59:59.999,0.0664,Bajista,3,Bajista,4,15.107913669064738,11.270983213429233,3.0,Sobre-venta
LSKUSDT,490,829390236.0999999,616029.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,4,95.92,"[('Alcista', 4), ('Alcista', 30), ('Alcista', 234)]",0,0,0,0,63,0.186,0.579,0.323,425.39,42.41,382.97213622291025,102,95,2025-09-15 17:59:59.999,0.347,2025-09-14 17:59:59.999,0.394,Bajista,249,Bajista,11,12.345679012345688,9.527530343282814,4.0,Sobre-venta
BNTUSDT,490,563931095.0,171766.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,7,93.33,"[('Alcista', 2), ('Alcista', 4), ('Bajista', 76)]",0,1,0,2,32,0.6719,0.8628,0.6721,42.84,52.8,9.968754649605728,112,108,2025-09-22 17:59:59.999,0.6428,2025-09-19 17:59:59.999,0.7525,Alcista,94,Bajista,10,19.31443638760712,18.018018018017997,6.0,Sobre-venta
MBLUSDT,490,443385816891.0,765615927.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",89,5,94.38,"[('Alcista', 1), ('Alcista', 4), ('Alcista', 30)]",0,0,0,3,31,0.00212,0.002688,0.002042,146.52,16.75,129.7747306562194,104,112,2025-09-19 17:59:59.999,0.002141,2025-09-18 17:59:59.999,0.00221,Bajista,64,Bajista,6,16.47058823529409,13.644957983193303,6.0,Sobre-venta
