Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
TURBOUSDT,480,3758104566.0,1102358.0,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'Estrella_Fug']",95,4,95.79,"[('Alcista', 5), ('Alcista', 6), ('Alcista', 115)]",0,0,0,0,18,0.004046,0.004181,0.004081,10.46,3.55,6.910071061014439,109,106,2025-09-20 13:14:59.999,0.004062,2025-09-20 13:29:59.999,0.004095,Bajista,131,Bajista,8,20.212765957447573,20.483293119836702,1.0,Neutro
1MBABYDOGEUSDT,480,11266405273.0,3241447.0,"['N/A', 'Cuerpo_Lleno', 'N/A', 'N/A', 'N/A']",114,5,95.61,"[('Dentro', 0), ('Bajista', 18), ('Bajista', 19)]",0,0,0,0,9,0.0013076,0.0013643,0.0013506,5.14,6.02,0.8810898859766043,105,106,2025-09-20 13:14:59.999,0.0013417,2025-09-20 13:29:59.999,0.0013561,Alcista,3,Alcista,3,44.08163265306141,45.44217687074836,3.0,Neutro
CATIUSDT,480,116872002.5,50719.4,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'N/A']",95,0,100.0,[],0,0,0,0,47,0.0897,0.0953,0.093,8.6,8.82,0.21505376344085114,85,82,2025-09-20 12:59:59.999,0.0926,2025-09-20 12:29:59.999,0.0935,Bajista,1,Alcista,4,57.14285714285686,64.2857142857139,18.0,Neutro
HMSTRUSDT,480,7856663032.0,1037011.0,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'Doji']",85,4,95.29,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 20)]",0,0,0,0,19,0.000722,0.000742,0.000738,5.28,6.78,1.4905149051490572,78,69,2025-09-20 12:59:59.999,0.000731,2025-09-20 12:29:59.999,0.000738,Bajista,138,Alcista,2,77.77777777777844,55.92592592592604,4.0,Neutro
EIGENUSDT,480,109493431.83,10452.79,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,3,96.77,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 288)]",0,0,0,0,45,1.779,1.905,1.835,14.39,18.53,4.141689373296984,90,99,2025-09-20 12:44:59.999,1.808,2025-09-20 13:29:59.999,1.841,Bajista,12,Bajista,5,32.53012048192762,32.530120481927696,4.0,Neutro
SCRUSDT,480,13033097.5,12599.3,"['N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",41,0,100.0,[],0,0,0,0,15,0.315,0.329,0.324,3.7,4.01,0.30864197530864246,50,42,2025-09-20 11:29:59.999,0.323,2025-09-20 10:14:59.999,0.329,Alcista,2,Alcista,2,33.33333333333333,20.634920634920633,1.0,Neutro
BNSOLUSDT,480,68448.103,2.887,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",111,5,95.5,"[('Alcista', 7), ('Alcista', 8), ('Alcista', 115)]",0,0,0,0,18,254.4,258.7,256.2,6.09,3.08,3.005464480874334,96,83,2025-09-20 13:14:59.999,255.4,2025-09-20 11:14:59.999,258.2,Bajista,138,Bajista,9,28.571428571428136,28.715728715728446,2.0,Neutro
LUMIAUSDT,480,19554391.31,14723.13,"['Hang_Man', 'N/A', 'N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",52,1,98.08,"[('Bajista', 442)]",0,0,0,0,19,0.325,0.335,0.33,7.27,6.06,1.2121212121211968,52,54,2025-09-20 11:29:59.999,0.33,2025-09-20 10:59:59.999,0.334,Bajista,138,Bajista,1,20.0,39.99999999999999,14.0,Neutro
KAIAUSDT,480,79142654.0,5137.6,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",84,2,97.62,"[('Dentro', 0), ('Bajista', 1)]",0,0,0,0,19,0.1557,0.158,0.1567,3.32,2.55,0.7657945118059852,83,83,2025-09-20 12:14:59.999,0.1562,2025-09-20 13:29:59.999,0.1569,Bajista,138,Alcista,2,45.454545454545915,45.454545454545915,2.0,Neutro
COWUSDT,480,22540489.6,2295.7,"['N/A', 'N/A', 'N/A', 'N/A', 'Estrella_Fug']",101,3,97.03,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 160)]",0,0,0,0,18,0.3327,0.3419,0.3369,5.88,3.41,2.4636390620362376,99,94,2025-09-20 13:14:59.999,0.335,2025-09-20 11:14:59.999,0.3397,Bajista,118,Bajista,11,38.77551020408107,33.91282438901458,2.0,Neutro
CETUSUSDT,480,115231306.0,80542.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,5,94.9,"[('Dentro', 0), ('Alcista', 6), ('Alcista', 160)]",0,0,0,0,19,0.0892,0.0919,0.0905,8.29,5.19,3.093922651933714,78,80,2025-09-20 12:44:59.999,0.0901,2025-09-20 11:44:59.999,0.0912,Bajista,151,Bajista,8,28.57142857142843,27.30158730158713,2.0,Neutro
PNUTUSDT,480,203863328.10000002,51027.8,"['N/A', 'Hang_Man', 'Martillo', 'N/A', 'N/A']",96,4,95.83,"[('Dentro', 0), ('Alcista', 5), ('Alcista', 6)]",0,0,0,0,34,0.2368,0.2441,0.2396,9.56,3.05,6.51085141903172,92,96,2025-09-20 13:14:59.999,0.2384,2025-09-20 13:29:59.999,0.2402,Bajista,161,Bajista,8,27.272727272727504,27.272727272727522,2.0,Neutro
ACTUSDT,480,833475134.8000001,99755.0,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",53,3,94.34,"[('Bajista', 67), ('Bajista', 402), ('Bajista', 442)]",0,0,0,0,59,0.039,0.041,0.0399,11.28,9.27,2.005012531328344,56,59,2025-09-20 12:14:59.999,0.0398,2025-09-20 11:14:59.999,0.0405,Alcista,20,Bajista,3,14.285714285713718,19.047619047618642,2.0,Sobre-venta
USUALUSDT,480,338924188.8,866577.1,"['N/A', 'Cuerpo_Lleno', 'N/A', 'N/A', 'Cuerpo_Lleno']",65,1,98.46,"[('Bajista', 402)]",0,0,0,0,19,0.0652,0.0674,0.0659,9.26,6.53,2.7314112291350465,78,74,2025-09-20 13:14:59.999,0.0656,2025-09-20 13:29:59.999,0.0663,Bajista,137,Bajista,1,23.076923076922746,33.882783882783535,2.0,Neutro
THEUSDT,480,165652204.7,99156.6,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",107,11,89.72,"[('Bajista', 0), ('Bajista', 59), ('Bajista', 60)]",0,0,0,0,17,0.3706,0.4256,0.4161,11.75,24.54,12.785388127853885,104,94,2025-09-20 13:29:59.999,0.4085,2025-09-20 12:29:59.999,0.4205,Alcista,35,Alcista,6,70.06802721088461,52.15419501133806,16.0,Neutro
ACXUSDT,480,36794320.400000006,39074.7,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'N/A']",129,2,98.45,"[('Bajista', 20), ('Alcista', 105)]",0,0,0,0,18,0.1271,0.1314,0.1295,9.27,1.85,7.413127413127389,93,83,2025-09-20 12:59:59.999,0.129,2025-09-20 11:59:59.999,0.1307,Bajista,151,Bajista,1,23.809523809523935,32.17893217893198,2.0,Neutro
ORCAUSDT,480,3312924.2300000004,414.51,"['N/A', 'Martillo', 'Martillo', 'N/A', 'Cuerpo_Lleno']",118,4,96.61,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 160)]",0,0,0,0,54,2.216,2.275,2.245,7.35,3.92,3.4298440979955434,93,89,2025-09-20 12:14:59.999,2.24,2025-09-20 12:29:59.999,2.251,Bajista,126,Bajista,1,36.84210526315827,30.336257309941487,2.0,Neutro
MOVEUSDT,480,151799032.5,27679.7,"['N/A', 'Martillo', 'Martillo', 'Cuerpo_Lleno', 'Martillo_Inv']",103,3,97.09,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 160)]",0,0,0,0,60,0.127,0.1296,0.1284,10.44,4.52,5.919003115264828,76,74,2025-09-20 12:14:59.999,0.1279,2025-09-20 11:44:59.999,0.1288,Bajista,138,Alcista,2,41.17647058823452,33.333333333332796,2.0,Neutro
MEUSDT,480,4464914.640000001,19299.47,"['N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno', 'N/A', 'N/A']",111,2,98.2,"[('Dentro', 0), ('Alcista', 164)]",0,0,0,0,18,0.667,0.682,0.676,3.99,2.66,1.3313609467455474,67,56,2025-09-20 12:44:59.999,0.673,2025-09-20 12:29:59.999,0.679,Bajista,138,Bajista,5,42.857142857142854,33.333333333333314,2.0,Neutro
VELODROMEUSDT,480,77934780.10000001,23468.7,"['Doji', 'N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",94,2,97.87,"[('Dentro', 0), ('Alcista', 160)]",0,0,0,0,23,0.0506,0.0516,0.0509,5.3,1.57,3.7328094302554007,56,58,2025-09-20 12:59:59.999,0.0506,2025-09-20 10:44:59.999,0.0513,Bajista,154,Bajista,5,42.85714285714314,38.09523809523822,3.0,Neutro
VANAUSDT,480,2588253.0,418.5,"['N/A', 'N/A', 'Martillo', 'N/A', 'N/A']",103,3,97.09,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 160)]",0,0,0,0,19,4.244,4.35,4.309,6.06,3.83,2.227895103272222,108,102,2025-09-20 12:44:59.999,4.288,2025-09-20 12:29:59.999,4.315,Bajista,138,Alcista,2,41.428571428571665,40.476190476190794,7.0,Neutro
1000CATUSDT,480,3124205784.6000004,4673729.8,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",77,2,97.4,"[('Bajista', 0), ('Bajista', 19)]",0,0,0,0,56,0.00804,0.00873,0.00854,2.22,12.53,10.304449648711959,73,89,2025-09-20 13:14:59.999,0.0084,2025-09-20 11:59:59.999,0.00856,Alcista,29,Alcista,2,66.66666666666721,42.857142857143295,2.0,Neutro
PENGUUSDT,480,8891214197.0,4515751.0,"['N/A', 'N/A', 'Martillo', 'N/A', 'N/A']",97,9,90.72,"[('Bajista', 19), ('Alcista', 82), ('Alcista', 105)]",0,0,0,0,18,0.034157,0.035605,0.034776,14.16,7.6,6.559121233034272,111,108,2025-09-20 12:59:59.999,0.03465,2025-09-20 13:29:59.999,0.034906,Bajista,130,Bajista,5,19.504643962848448,23.858549960002915,1.0,Sobre-venta-K
BIOUSDT,480,756992456.9,210540.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",88,3,96.59,"[('Bajista', 19), ('Bajista', 250), ('Bajista', 251)]",0,0,0,0,32,0.1769,0.2014,0.1874,7.47,16.7,9.231590181430118,102,96,2025-09-20 12:44:59.999,0.185,2025-09-20 12:29:59.999,0.1903,Alcista,280,Bajista,3,26.37362637362653,23.78279682427151,4.0,Neutro
DUSDT,480,128100470.0,8567.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",100,3,97.0,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 152)]",0,0,0,0,34,0.03429,0.03575,0.03477,7.1,4.31,2.7897612884670657,107,97,2025-09-20 12:59:59.999,0.03451,2025-09-20 11:44:59.999,0.03494,Bajista,55,Bajista,8,48.14814814814886,42.59259259259288,4.0,Neutro
AIXBTUSDT,480,175211457.2,41573.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,3,96.94,"[('Alcista', 105), ('Alcista', 159), ('Bajista', 289)]",0,0,0,0,18,0.1161,0.1203,0.1177,10.11,6.8,3.313508920985557,88,81,2025-09-20 11:29:59.999,0.118,2025-09-20 13:29:59.999,0.1181,Bajista,130,Bajista,8,13.636363636363436,13.51981351981337,7.0,Sobre-venta
CGPTUSDT,480,88386402.1,69333.2,"['N/A', 'N/A', 'N/A', 'N/A', 'Cuerpo_Lleno']",106,2,98.11,"[('Bajista', 20), ('Alcista', 160)]",0,0,0,0,13,0.0908,0.0935,0.0923,7.26,2.28,4.983748645720499,84,73,2025-09-20 13:14:59.999,0.092,2025-09-20 13:29:59.999,0.0926,Bajista,161,Bajista,5,19.99999999999963,24.444444444444176,1.0,Sobre-venta-K
COOKIEUSDT,480,61035712.9,64523.2,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'Estrella_Fug']",105,2,98.1,"[('Alcista', 9), ('Alcista', 153)]",0,1,0,3,34,0.1271,0.1313,0.127,10.71,2.28,8.425196850393702,83,84,2025-09-20 13:14:59.999,0.1263,2025-09-20 12:29:59.999,0.1282,Bajista,154,Bajista,11,19.44444444444466,18.148148148148284,8.0,Sobre-venta
SUSDT,480,249773638.39999998,81947.7,"['N/A', 'N/A', 'Martillo', 'N/A', 'N/A']",99,5,94.95,"[('Alcista', 5), ('Bajista', 19), ('Alcista', 42)]",0,0,0,0,34,0.2817,0.297,0.2883,9.26,2.29,6.971904266389181,87,90,2025-09-20 13:14:59.999,0.2874,2025-09-20 11:59:59.999,0.2911,Bajista,138,Bajista,5,20.930232558139686,27.906976744186252,3.0,Neutro
SOLVUSDT,480,164209544.0,2674.0,"['N/A', 'N/A', 'N/A', 'N/A', 'Cuerpo_Lleno']",92,4,95.65,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 193)]",0,0,0,0,55,0.04123,0.04169,0.04148,2.58,0.92,1.6634522661523363,97,99,2025-09-20 12:14:59.999,0.04132,2025-09-20 11:59:59.999,0.04144,Bajista,24,Alcista,3,100.0,93.47222222222167,3.0,Sobre-compra
TRUMPUSDT,480,10923885.153,10155.197,"['N/A', 'Doji', 'N/A', 'N/A', 'N/A']",31,1,96.77,"[('Alcista', 160)]",0,0,0,0,19,8.38,8.51,8.44,3.91,1.07,2.8436018957346,58,39,2025-09-20 11:29:59.999,8.44,2025-09-20 10:14:59.999,8.5,Bajista,162,Bajista,11,16.666666666666174,24.603174603173958,1.0,Sobre-venta-K
ANIMEUSDT,480,398487376.20000005,457111.2,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'N/A']",122,4,96.72,"[('Bajista', 20), ('Alcista', 160), ('Bajista', 441)]",0,0,0,0,19,0.01569,0.01603,0.0159,4.84,5.28,0.4402515723270479,80,73,2025-09-20 12:14:59.999,0.01588,2025-09-20 10:44:59.999,0.01601,Bajista,138,Bajista,1,31.25000000000081,31.25000000000008,2.0,Neutro
BERAUSDT,480,18183252.200999998,18510.504,"['N/A', 'Cuerpo_Lleno', 'N/A', 'N/A', 'N/A']",114,8,92.98,"[('Bajista', 0), ('Alcista', 3), ('Bajista', 33)]",0,0,0,0,15,2.521,2.698,2.612,6.78,14.32,7.542113323124046,97,95,2025-09-20 13:14:59.999,2.601,2025-09-20 11:44:59.999,2.661,Alcista,32,Bajista,5,13.924050632911515,11.85784505633145,5.0,Sobre-venta
1000CHEEMSUSDT,480,7485933604.0,5122413.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",74,6,91.89,"[('Bajista', 20), ('Bajista', 78), ('Alcista', 349)]",0,0,0,0,37,0.001214,0.001254,0.001228,7.57,3.42,4.153094462540721,66,71,2025-09-20 11:29:59.999,0.001224,2025-09-20 12:44:59.999,0.001231,Bajista,8,Bajista,1,33.33333333333293,42.59259259259262,4.0,Neutro
TSTUSDT,480,7806148399.5,473370.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",97,14,85.57,"[('Bajista', 11), ('Alcista', 49), ('Alcista', 50)]",0,0,0,0,23,0.04152,0.05283,0.04292,70.08,38.09,31.989748369058702,109,97,2025-09-20 12:44:59.999,0.04262,2025-09-20 12:59:59.999,0.04354,Bajista,51,Bajista,1,51.9480519480521,62.53894725232325,17.0,Neutro
LAYERUSDT,480,18578024.1,2017.58,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",123,7,94.31,"[('Alcista', 5), ('Alcista', 9), ('Alcista', 147)]",0,0,0,0,15,0.523,0.5349,0.5276,8.26,3.09,5.174374526156198,98,99,2025-09-20 12:44:59.999,0.5263,2025-09-20 13:29:59.999,0.5287,Bajista,153,Bajista,11,17.808219178081817,20.277158330678063,7.0,Sobre-venta-K
HEIUSDT,480,31092906.1,23480.8,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",121,4,96.69,"[('Alcista', 3), ('Alcista', 5), ('Alcista', 6)]",0,2,0,1,36,0.4139,0.4371,0.4134,9.97,3.1,6.869859700048389,110,102,2025-09-20 13:14:59.999,0.4131,2025-09-20 11:44:59.999,0.4191,Bajista,9,Bajista,11,13.157894736842124,13.71407971984764,7.0,Sobre-venta
KAITOUSDT,480,22400543.5,2294.4,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",103,3,97.09,"[('Alcista', 5), ('Bajista', 78), ('Bajista', 289)]",0,0,0,0,35,1.1381,1.172,1.1524,7.23,5.68,1.5446025685525697,104,108,2025-09-20 13:14:59.999,1.1505,2025-09-20 11:59:59.999,1.1581,Bajista,11,Bajista,11,17.924528301887012,20.37806189268737,7.0,Sobre-venta-K
SHELLUSDT,480,110587234.1,143107.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",104,6,94.23,"[('Dentro', 0), ('Bajista', 33), ('Bajista', 60)]",0,0,0,0,8,0.1334,0.1476,0.1438,2.64,13.21,10.570236439499318,96,93,2025-09-20 13:29:59.999,0.1413,2025-09-20 12:29:59.999,0.1472,Alcista,40,Alcista,2,50.0,43.62139917695462,6.0,Neutro
REDUSDT,480,18531784.4,4474.8,"['N/A', 'Martillo', 'N/A', 'N/A', 'N/A']",108,3,97.22,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 299)]",0,0,0,0,15,0.5695,0.588,0.5788,4.72,3.56,1.1575673807878437,102,101,2025-09-20 12:59:59.999,0.576,2025-09-20 13:29:59.999,0.5798,Bajista,11,Bajista,11,27.450980392156843,24.428104575163516,1.0,Neutro
GPSUSDT,480,708311773.3,103732.8,"['Hang_Man', 'Doji', 'N/A', 'Cuerpo_Lleno', 'N/A']",105,4,96.19,"[('Alcista', 7), ('Bajista', 30), ('Alcista', 168)]",0,0,0,0,31,0.01242,0.01323,0.01277,9.01,3.6,5.403288958496473,89,85,2025-09-20 12:44:59.999,0.01271,2025-09-20 11:29:59.999,0.01295,Bajista,18,Bajista,11,23.07692307692282,24.755799755799668,2.0,Neutro
EPICUSDT,480,7151909.9,2969.5,"['N/A', 'N/A', 'N/A', 'N/A', 'Estrella_Fug']",110,7,93.64,"[('Dentro', 0), ('Alcista', 5), ('Alcista', 98)]",0,0,0,0,18,2.049,2.12,2.078,15.64,4.57,11.068334937439868,93,90,2025-09-20 13:14:59.999,2.068,2025-09-20 10:44:59.999,2.117,Bajista,138,Bajista,7,20.408163265305713,19.047619047619097,5.0,Sobre-venta-D
BMTUSDT,480,206113552.0,322368.1,"['N/A', 'N/A', 'N/A', 'N/A', 'Martillo_Inv']",86,5,94.19,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 10)]",0,0,0,0,45,0.0682,0.0736,0.071,3.66,8.03,4.3661971830985795,72,77,2025-09-20 12:14:59.999,0.0704,2025-09-20 10:14:59.999,0.0722,Alcista,22,Alcista,2,37.49999999999957,29.16666666666626,2.0,Neutro
FORMUSDT,480,60606902.0,51674.6,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",96,13,86.46,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 22)]",0,0,0,0,23,1.4725,1.6982,1.5331,42.63,3.95,38.67327636814298,119,104,2025-09-20 13:14:59.999,1.511,2025-09-20 13:29:59.999,1.54,Bajista,170,Alcista,2,85.41226215644797,87.05976152824452,8.0,Sobre-compra
XUSDUSDT,480,32387394.0,6558.0,"['Cuerpo_Lleno', 'Cuerpo_Lleno', 'Cuerpo_Lleno', 'N/A', 'N/A']",32,0,100.0,[],0,0,0,0,23,0.9994,1.0013,0.9997,0.16,0.03,0.13003901170350782,19,33,2025-09-20 08:14:59.999,0.9994,2025-09-20 08:14:59.999,1.0013,Alcista,23,Bajista,2,0.0,33.333333333333336,2.0,Sobre-venta-K
NILUSDT,480,28741800.6,169.0,"['N/A', 'N/A', 'N/A', 'N/A', 'Cuerpo_Lleno']",111,3,97.3,"[('Alcista', 10), ('Alcista', 92), ('Alcista', 93)]",0,0,0,0,55,0.3207,0.3322,0.3278,7.93,5.7,2.2269676632092823,100,103,2025-09-20 12:44:59.999,0.3268,2025-09-20 13:29:59.999,0.3283,Bajista,63,Bajista,7,21.73913043478266,21.8297101449278,2.0,Neutro
PARTIUSDT,480,43770772.3,43268.0,"['N/A', 'N/A', 'N/A', 'Cuerpo_Lleno', 'Estrella_Fug']",122,5,95.9,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 67)]",0,0,0,0,46,0.1763,0.183,0.1793,3.4,4.91,1.5058561070830745,92,102,2025-09-20 12:59:59.999,0.1781,2025-09-20 12:29:59.999,0.1796,Alcista,2,Alcista,2,66.66666666666589,73.09941520467798,1.0,Neutro
MUBARAKUSDT,480,2898712677.6000004,2692151.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",84,6,92.86,"[('Alcista', 1), ('Alcista', 2), ('Bajista', 13)]",0,0,3,0,8,0.03671,0.0438,0.04225,6.49,29.59,23.100591715976343,104,106,2025-09-20 12:14:59.999,0.04251,2025-09-20 12:44:59.999,0.04499,Alcista,62,Bajista,2,16.969696969697097,34.38060021211533,1.0,Sobre-venta-K
TUTUSDT,480,1649374629.0,2481922.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",121,14,88.43,"[('Alcista', 2), ('Alcista', 43), ('Alcista', 45)]",0,0,0,0,11,0.0854,0.18687,0.08679,115.31,28.51,86.8072358566655,108,103,2025-09-20 13:29:59.999,0.0865,2025-09-20 12:44:59.999,0.0911,Bajista,15,Bajista,51,24.38596491228076,30.76023391812859,7.0,Neutro
BROCCOLI714USDT,480,2480255398.0,8444827.0,"['N/A', 'N/A', 'Doji', 'N/A', 'N/A']",98,10,89.8,"[('Bajista', 10), ('Bajista', 11), ('Bajista', 19)]",0,0,0,0,11,0.03441,0.04599,0.0421,9.24,39.95,30.71258907363419,101,100,2025-09-20 12:44:59.999,0.0419,2025-09-20 12:29:59.999,0.04338,Alcista,91,Alcista,13,59.436913451511955,68.50886339937433,10.0,Neutro
BANANAS31USDT,480,5345366139.0,772355.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",91,2,97.8,"[('Alcista', 0), ('Bajista', 102)]",0,0,0,0,44,0.00618,0.006889,0.006321,8.99,10.05,1.0599588672678415,105,96,2025-09-20 12:44:59.999,0.006335,2025-09-20 13:14:59.999,0.006386,Alcista,22,Bajista,3,3.804347826086987,16.666666666666675,2.0,Sobre-venta
GUNUSDT,480,552139451.0,361307.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",119,6,94.96,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 136)]",0,0,0,0,30,0.02413,0.02492,0.02438,9.64,3.53,6.111566858080401,95,90,2025-09-20 12:59:59.999,0.02418,2025-09-20 12:29:59.999,0.02442,Bajista,161,Bajista,1,48.78048780487767,52.03252032520302,3.0,Neutro
BABYUSDT,480,683499324.0,125773.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",131,10,92.37,"[('Bajista', 57), ('Alcista', 178), ('Bajista', 257)]",0,0,0,0,39,0.05453,0.05737,0.0558,10.84,15.22,4.372759856630832,100,96,2025-09-20 13:14:59.999,0.05568,2025-09-20 12:29:59.999,0.05612,Bajista,108,Bajista,11,19.23076923076971,23.504273504273783,1.0,Sobre-venta-K
ONDOUSDT,480,128023670.2,47945.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",114,3,97.37,"[('Alcista', 115), ('Alcista', 135), ('Alcista', 160)]",0,0,0,0,18,1.012,1.0328,1.0149,7.9,1.38,6.52281012907676,99,103,2025-09-20 13:14:59.999,1.0129,2025-09-20 13:29:59.999,1.0187,Bajista,137,Bajista,11,13.333333333333236,18.945386064030558,7.0,Sobre-venta
BIGTIMEUSDT,480,78906965.0,4429.0,"['N/A', 'Martillo', 'N/A', 'N/A', 'N/A']",146,7,95.21,"[('Dentro', 0), ('Alcista', 5), ('Alcista', 6)]",0,0,0,0,19,0.05276,0.05423,0.05351,7.03,3.77,3.251728648850679,91,102,2025-09-20 12:59:59.999,0.0534,2025-09-20 11:14:59.999,0.05396,Bajista,137,Bajista,7,17.741935483870932,17.372311827956576,7.0,Sobre-venta
VIRTUALUSDT,480,44057892.400000006,9437.5,"['N/A', 'N/A', 'Martillo', 'N/A', 'N/A']",97,2,97.94,"[('Alcista', 136), ('Alcista', 160)]",0,0,0,0,34,1.2555,1.2926,1.2608,10.1,4.21,5.885152284263963,104,109,2025-09-20 13:14:59.999,1.2573,2025-09-20 13:29:59.999,1.266,Bajista,138,Bajista,11,16.203703703703066,22.210351377017634,1.0,Sobre-venta-K
KERNELUSDT,480,105015647.30000001,94814.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",106,5,95.28,"[('Bajista', 25), ('Bajista', 60), ('Bajista', 242)]",0,0,0,0,13,0.2044,0.2249,0.2163,3.98,16.23,12.251502542764678,93,96,2025-09-20 13:14:59.999,0.2153,2025-09-20 11:59:59.999,0.2205,Alcista,27,Bajista,5,10.416666666666679,9.027777777777759,8.0,Sobre-venta
WCTUSDT,480,86398298.9,59758.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",123,6,95.12,"[('Bajista', 20), ('Bajista', 30), ('Alcista', 160)]",0,0,0,0,11,0.3023,0.3127,0.3095,3.91,5.95,2.035541195476566,91,84,2025-09-20 12:59:59.999,0.3078,2025-09-20 12:29:59.999,0.3112,Alcista,4,Bajista,1,34.69387755102027,44.89795918367343,7.0,Neutro
HYPERUSDT,480,35480161.8,14449.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",106,2,98.11,"[('Dentro', 0), ('Alcista', 6)]",0,0,0,0,15,0.3007,0.3087,0.3045,5.09,2.66,2.4302134646962297,103,92,2025-09-20 13:14:59.999,0.303,2025-09-20 10:44:59.999,0.3085,Bajista,154,Bajista,8,27.27272727272727,26.634768740031973,2.0,Neutro
INITUSDT,480,71166953.2,32494.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",126,6,95.24,"[('Alcista', 3), ('Alcista', 5), ('Alcista', 6)]",0,0,0,0,9,0.3701,0.3815,0.3712,16.22,7.46,8.755387931034509,96,91,2025-09-20 13:14:59.999,0.371,2025-09-20 11:44:59.999,0.3815,Bajista,126,Bajista,7,1.9047619047616933,9.841269841269805,5.0,Sobre-venta
SIGNUSDT,480,237697120.0,33353.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",123,6,95.12,"[('Alcista', 12), ('Bajista', 20), ('Bajista', 21)]",0,0,0,0,15,0.08225,0.08744,0.08489,3.0,12.75,9.742019083519834,104,102,2025-09-20 12:59:59.999,0.08438,2025-09-20 13:29:59.999,0.08519,Alcista,280,Bajista,1,26.69491525423692,24.62157552499723,2.0,Neutro
