Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
SPELLUSDT,481,19648692506.0,1819130.0,"['Cuerpo_Lleno', 'N/A', 'Cuerpo_Lleno']",107,1,99.07,"[('Bajista', 2)]",0,0,0,0,17,0.0004842,0.0005226,0.0004907,9.31,3.91,5.400448339107429,94,93,2025-09-19 15:14:59.999,0.0004856,2025-09-19 13:29:59.999,0.0004899,Bajista,48,Alcista,4,92.72727272727252,97.57575757575749,4.0,Sobre-compra
JOEUSDT,481,88734838.96,1080.46,"['N/A', 'N/A', 'Plana']",109,10,90.83,"[('Bajista', 156), ('Bajista', 189), ('Bajista', 191)]",0,0,0,6,17,0.1947,0.2048,0.1942,13.65,18.33,4.685890834191566,98,93,2025-09-19 15:44:59.999,0.1936,2025-09-19 15:59:59.999,0.1945,Bajista,14,Bajista,14,14.285714285714663,13.492063492063508,6.0,Sobre-venta
ACHUSDT,481,711681085.0,49251.0,"['N/A', 'N/A', 'N/A']",101,5,95.05,"[('Alcista', 0), ('Alcista', 19), ('Alcista', 29)]",0,0,0,0,17,0.01955,0.02029,0.01964,7.38,2.44,4.93890020366598,87,83,2025-09-19 15:59:59.999,0.01963,2025-09-19 15:44:59.999,0.01971,Bajista,52,Bajista,34,41.17647058823565,47.05882352941186,16.0,Neutro
IMXUSDT,481,123318937.18,1045.32,"['Cuerpo_Lleno', 'N/A', 'Cuerpo_Lleno']",102,12,88.24,"[('Alcista', 0), ('Alcista', 29), ('Bajista', 89)]",0,0,0,0,41,0.843,0.899,0.852,13.73,28.29,14.553990610328638,84,76,2025-09-19 15:59:59.999,0.851,2025-09-19 14:14:59.999,0.865,Alcista,281,Bajista,2,27.77777777777778,42.59259259259259,8.0,Neutro
GLMRUSDT,481,69012164.30000001,4237.2,"['N/A', 'N/A', 'Plana']",61,1,98.36,"[('Alcista', 49)]",0,0,0,0,17,0.0664,0.0699,0.0669,6.88,2.99,3.88639760837069,59,58,2025-09-19 12:14:59.999,0.0664,2025-09-19 13:44:59.999,0.068,Bajista,49,Bajista,30,21.428571428571075,25.396825396825168,5.0,Neutro
SCRTUSDT,481,11078913.600000001,0.0,"['Doji', 'Plana', 'Plana']",129,5,96.12,"[('Bajista', 2), ('Alcista', 50), ('Alcista', 78)]",0,0,0,0,17,0.1714,0.1799,0.1725,6.67,2.72,3.942028985507263,80,84,2025-09-19 15:14:59.999,0.1715,2025-09-19 15:44:59.999,0.1727,Bajista,58,Bajista,58,76.92307692307512,76.92307692307512,17.0,Neutro
API3USDT,481,14127321.78,131.41,"['N/A', 'N/A', 'Cuerpo_Lleno']",99,7,92.93,"[('Alcista', 19), ('Alcista', 72), ('Alcista', 73)]",0,0,0,0,29,0.9108,0.9336,0.9215,7.4,1.99,5.415084102007603,102,95,2025-09-19 15:59:59.999,0.9207,2025-09-19 15:44:59.999,0.9235,Bajista,75,Alcista,3,74.02597402597414,75.75757575757615,2.0,Neutro
BTTCUSDT,481,5621954201716.0,9856668.0,"['N/A', 'Cuerpo_Lleno', 'Plana']",0,0,0.0,[],0,0,0,0,67,6.4e-07,6.5e-07,6.4e-07,3.13,1.56,1.5625000000000013,1,1,2025-09-17 12:29:59.999,6.3e-07,2025-09-15 01:29:59.999,6.6e-07,Bajista,1,Bajista,1,0.0,66.66666666666667,1.0,Sobre-venta-K
ACAUSDT,481,141244754.52,7216.91,"['N/A', 'N/A', 'N/A']",17,0,100.0,[],0,0,0,0,18,0.0287,0.0303,0.0289,6.92,2.77,4.152249134948108,34,32,2025-09-19 12:59:59.999,0.0287,2025-09-19 15:59:59.999,0.029,Bajista,33,Alcista,2,66.66666666666589,55.55555555555487,5.0,Neutro
XNOUSDT,481,1450448.39,415.11,"['N/A', 'N/A', 'Cuerpo_Lleno']",53,1,98.11,"[('Alcista', 29)]",0,0,0,0,13,0.854,0.893,0.857,5.72,0.82,4.900816802800471,48,68,2025-09-19 10:14:59.999,0.859,2025-09-19 13:44:59.999,0.861,Bajista,52,Bajista,1,42.857142857142854,57.14285714285713,3.0,Neutro
WOOUSDT,481,64916052.60000001,0.0,"['N/A', 'N/A', 'Plana']",107,4,96.26,"[('Alcista', 17), ('Alcista', 18), ('Alcista', 19)]",0,0,0,0,8,0.0669,0.0717,0.0679,9.13,2.65,6.480117820324008,63,65,2025-09-19 15:14:59.999,0.0673,2025-09-19 14:29:59.999,0.0682,Bajista,49,Bajista,52,62.499999999999886,62.49999999999988,7.0,Neutro
ALPINEUSDT,481,3468588.18,155.92,"['N/A', 'N/A', 'Cuerpo_Lleno']",96,1,98.96,"[('Bajista', 3)]",0,0,0,0,25,1.941,2.012,1.974,3.04,2.53,0.5065856129685806,86,81,2025-09-19 15:14:59.999,1.955,2025-09-19 15:59:59.999,1.976,Alcista,5,Alcista,5,82.75862068965486,83.90804597701133,3.0,Sobre-compra
TUSDT,481,456955714.7,1699.6,"['N/A', 'N/A', 'Cuerpo_Lleno']",88,5,94.32,"[('Alcista', 49), ('Alcista', 50), ('Alcista', 74)]",0,0,0,0,29,0.01664,0.01704,0.01668,5.46,2.1,3.3573141486810636,72,69,2025-09-19 13:59:59.999,0.01667,2025-09-19 14:29:59.999,0.01672,Bajista,76,Bajista,7,16.666666666666664,22.222222222222243,2.0,Sobre-venta-K
ASTRUSDT,481,318064642.6,1083.3,"['N/A', 'Martillo', 'Plana']",123,4,96.75,"[('Alcista', 19), ('Alcista', 29), ('Alcista', 74)]",0,0,0,0,17,0.02346,0.0246,0.02372,6.03,3.16,2.8667790893760388,84,85,2025-09-19 15:14:59.999,0.02356,2025-09-19 15:44:59.999,0.02374,Bajista,46,Alcista,3,84.21052631579005,83.4130781499204,3.0,Sobre-compra
GMTUSDT,481,230631061.8,0.0,"['Cuerpo_Lleno', 'Doji', 'Plana']",40,0,100.0,[],0,0,0,0,17,0.0417,0.0434,0.042,5.48,2.62,2.8571428571428394,54,59,2025-09-19 15:14:59.999,0.0417,2025-09-19 13:29:59.999,0.0421,Bajista,52,Alcista,3,75.00000000000087,83.33333333333394,1.0,Sobre-compra-D
KDAUSDT,481,22378386.5,0.0,"['Cuerpo_Lleno', 'N/A', 'Plana']",115,5,95.65,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,17,0.3784,0.3947,0.3836,5.6,3.6,2.0072992700730037,97,106,2025-09-19 15:14:59.999,0.3794,2025-09-19 15:59:59.999,0.3838,Bajista,65,Alcista,3,89.36170212765953,87.7795962902344,3.0,Sobre-compra
APEUSDT,481,34548157.190000005,0.0,"['N/A', 'N/A', 'Plana']",95,5,94.74,"[('Alcista', 18), ('Alcista', 19), ('Alcista', 29)]",0,0,0,0,17,0.5859,0.6063,0.5889,4.25,3.31,0.9339446425539246,97,99,2025-09-19 15:59:59.999,0.5883,2025-09-19 15:44:59.999,0.59,Bajista,45,Bajista,32,59.99999999999901,64.44444444444385,15.0,Neutro
BIFIUSDT,481,4444.964,0.236,"['N/A', 'Hang_Man', 'Plana']",73,3,95.89,"[('Bajista', 1), ('Alcista', 43), ('Alcista', 73)]",0,0,0,0,9,177.4,184.9,178.7,5.37,0.73,4.644655847789614,60,85,2025-09-19 07:59:59.999,180.0,2025-09-19 15:44:59.999,179.4,Bajista,55,Bajista,1,44.82758620689587,46.49122807017519,4.0,Neutro
STEEMUSDT,481,15988040.100000001,692.2,"['Doji', 'N/A', 'Plana']",131,5,96.18,"[('Alcista', 18), ('Alcista', 19), ('Alcista', 74)]",0,1,0,0,10,0.1317,0.1357,0.132,4.02,1.59,2.4242424242424097,65,68,2025-09-19 15:14:59.999,0.1316,2025-09-19 14:29:59.999,0.1322,Bajista,52,Bajista,52,66.66666666666666,50.79365079365001,4.0,Neutro
NEXOUSDT,481,3797597.3299999996,0.0,"['Doji', 'N/A', 'Plana']",44,2,95.45,"[('Dentro', 0), ('Bajista', 203)]",0,0,0,0,12,1.28,1.313,1.299,1.08,2.93,1.8475750577367225,63,56,2025-09-19 15:44:59.999,1.292,2025-09-19 15:59:59.999,1.301,Alcista,14,Alcista,2,48.14814814814793,41.975308641975204,34.0,Neutro
REIUSDT,481,137397421.4,368.8,"['N/A', 'N/A', 'Plana']",120,6,95.0,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,1,0,0,15,0.01703,0.01787,0.01716,7.11,3.61,3.4965034965034745,105,93,2025-09-19 15:14:59.999,0.01702,2025-09-19 15:59:59.999,0.01718,Bajista,51,Alcista,2,87.50000000000054,86.94444444444429,2.0,Sobre-compra
LDOUSDT,481,77227546.19,2683.35,"['Cuerpo_Lleno', 'Martillo', 'Cuerpo_Lleno']",91,12,86.81,"[('Bajista', 1), ('Alcista', 17), ('Alcista', 18)]",0,0,0,0,17,1.2469,1.3209,1.2599,7.69,8.88,1.1905706802127236,100,102,2025-09-19 15:14:59.999,1.2497,2025-09-19 14:44:59.999,1.2579,Bajista,45,Alcista,3,87.76978417266163,95.68345323741003,3.0,Sobre-compra
OPUSDT,481,134685519.5,455.94,"['N/A', 'Hang_Man', 'Cuerpo_Lleno']",102,11,89.22,"[('Bajista', 2), ('Alcista', 17), ('Alcista', 19)]",0,0,0,0,17,0.7917,0.8363,0.7973,7.36,8.28,0.915590116643684,98,96,2025-09-19 15:14:59.999,0.7923,2025-09-19 15:44:59.999,0.7988,Bajista,36,Bajista,52,60.240963855421924,67.06827309236986,9.0,Neutro
STGUSDT,481,39942035.1,0.0,"['Cuerpo_Lleno', 'Cuerpo_Lleno', 'Plana']",136,8,94.12,"[('Bajista', 2), ('Alcista', 67), ('Alcista', 74)]",0,0,0,0,17,0.1699,0.176,0.1712,5.96,6.89,0.9345794392523317,79,67,2025-09-19 15:14:59.999,0.1702,2025-09-19 14:44:59.999,0.1711,Bajista,32,Alcista,3,83.33333333333294,77.77777777777764,1.0,Sobre-compra-K
LUNCUSDT,481,219402185075.27,2252023.14,"['N/A', 'N/A', 'N/A']",99,6,93.94,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 28)]",0,1,0,0,17,5.941e-05,6.157e-05,5.97e-05,5.01,3.25,1.7587939698492434,95,84,2025-09-19 15:14:59.999,5.934e-05,2025-09-19 15:44:59.999,5.982e-05,Bajista,51,Bajista,2,67.924528301887,74.84276729559745,2.0,Neutro
GMXUSDT,481,613564.981,15.57,"['N/A', 'N/A', 'Cuerpo_Lleno']",134,5,96.27,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 62)]",0,0,0,0,28,14.97,15.74,15.3,9.41,3.73,5.686274509803904,86,81,2025-09-19 15:14:59.999,15.15,2025-09-19 15:59:59.999,15.32,Bajista,65,Alcista,5,90.47619047619072,88.80952380952381,4.0,Sobre-compra
POLYXUSDT,481,58395837.900000006,2615.4,"['Estrella_Fug', 'Cuerpo_Lleno', 'Plana']",124,4,96.77,"[('Alcista', 19), ('Alcista', 30), ('Alcista', 312)]",0,0,0,0,29,0.1347,0.1393,0.1356,6.05,3.54,2.507374631268447,81,75,2025-09-19 15:59:59.999,0.1355,2025-09-19 15:44:59.999,0.1359,Bajista,45,Bajista,21,66.66666666666666,52.777777777778034,5.0,Neutro
APTUSDT,481,26693952.490000002,2843.41,"['N/A', 'N/A', 'N/A']",102,7,93.14,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 19)]",0,1,0,0,17,4.543,4.76,4.574,4.46,5.68,1.2243113248797561,92,90,2025-09-19 15:14:59.999,4.532,2025-09-19 14:29:59.999,4.578,Bajista,23,Alcista,2,74.9999999999996,70.23809523809483,9.0,Neutro
OSMOUSDT,481,19466203.810000002,267.52,"['N/A', 'Cuerpo_Lleno', 'Plana']",61,3,95.08,"[('Alcista', 441), ('Alcista', 442), ('Alcista', 445)]",0,0,0,0,17,0.1576,0.1648,0.1587,8.0,0.69,7.309388783868916,87,93,2025-09-19 15:44:59.999,0.1581,2025-09-19 15:59:59.999,0.1589,Bajista,51,Bajista,1,64.28571428571456,62.2023809523812,3.0,Neutro
HFTUSDT,481,110962139.6,1772.7,"['Cuerpo_Lleno', 'N/A', 'Plana']",106,4,96.23,"[('Dentro', 0), ('Alcista', 19), ('Alcista', 67)]",0,1,0,0,29,0.0854,0.091,0.086,10.12,0.93,9.186046511627929,71,80,2025-09-19 15:29:59.999,0.0852,2025-09-19 12:44:59.999,0.0862,Bajista,65,Bajista,76,72.72727272727204,69.69696969696933,9.0,Neutro
PHBUSDT,481,10053547.0,206.9,"['N/A', 'Plana', 'Plana']",95,2,97.89,"[('Alcista', 74), ('Alcista', 78)]",0,0,0,0,29,0.56,0.586,0.565,6.55,3.89,2.654867256637191,68,67,2025-09-19 15:14:59.999,0.562,2025-09-19 15:44:59.999,0.567,Bajista,56,Alcista,4,71.42857142857098,76.1904761904758,2.0,Neutro
HOOKUSDT,481,84272690.6,13.4,"['N/A', 'N/A', 'Plana']",92,1,98.91,"[('Alcista', 19)]",0,0,0,0,17,0.1084,0.1167,0.11,6.82,5.0,1.8181818181818077,81,72,2025-09-19 15:14:59.999,0.1088,2025-09-19 14:44:59.999,0.1098,Bajista,46,Alcista,4,100.0,94.44444444444433,4.0,Sobre-compra
MAGICUSDT,481,77992977.1,3915.1,"['N/A', 'N/A', 'Plana']",110,5,95.45,"[('Alcista', 19), ('Alcista', 28), ('Alcista', 29)]",0,0,0,0,17,0.2025,0.2137,0.204,8.33,3.53,4.803921568627466,97,87,2025-09-19 15:59:59.999,0.2038,2025-09-19 15:44:59.999,0.2044,Bajista,52,Bajista,80,66.66666666666565,60.55555555555464,15.0,Neutro
RPLUSDT,481,1365967.82,0.9,"['N/A', 'N/A', 'Plana']",104,3,97.12,"[('Alcista', 19), ('Alcista', 49), ('Alcista', 74)]",0,0,0,0,17,6.23,6.59,6.29,14.79,1.59,13.195548489666137,80,77,2025-09-19 15:59:59.999,6.27,2025-09-19 14:29:59.999,6.3,Bajista,65,Bajista,83,66.66666666666717,55.555555555556225,16.0,Neutro
GNSUSDT,481,757146.5900000001,40.27,"['N/A', 'Hang_Man', 'Plana']",83,4,95.18,"[('Alcista', 28), ('Alcista', 29), ('Alcista', 50)]",0,3,0,1,8,2.137,2.282,2.143,10.41,0.61,9.799346710219337,86,91,2025-09-19 15:14:59.999,2.13,2025-09-19 15:59:59.999,2.149,Bajista,75,Bajista,77,37.142857142856705,42.85714285714261,3.0,Neutro
SYNUSDT,481,44860234.6,0.0,"['Cuerpo_Lleno', 'Hang_Man', 'Plana']",119,5,95.8,"[('Dentro', 0), ('Alcista', 5), ('Alcista', 74)]",0,1,0,0,17,0.128,0.1333,0.1288,8.07,3.34,4.736024844720493,90,82,2025-09-19 15:59:59.999,0.1286,2025-09-19 15:29:59.999,0.1291,Bajista,76,Bajista,10,45.45454545454534,48.48484848484848,4.0,Neutro
SSVUSDT,481,1757336.9470000002,0.539,"['Martillo_Inv', 'N/A', 'Plana']",112,3,97.32,"[('Alcista', 19), ('Alcista', 43), ('Alcista', 83)]",0,0,0,0,29,9.17,9.635,9.266,9.23,3.85,5.374487373192328,101,107,2025-09-19 15:59:59.999,9.258,2025-09-19 15:44:59.999,9.288,Bajista,68,Bajista,21,49.51456310679638,51.132686084142904,9.0,Neutro
LQTYUSDT,481,13974717.4,17.7,"['N/A', 'N/A', 'Cuerpo_Lleno']",111,8,92.79,"[('Bajista', 0), ('Alcista', 4), ('Bajista', 199)]",0,0,0,0,26,0.89,0.946,0.927,2.05,16.29,14.239482200647261,75,78,2025-09-19 15:29:59.999,0.915,2025-09-19 14:44:59.999,0.943,Alcista,206,Alcista,2,42.857142857143025,35.71428571428583,2.0,Neutro
USTCUSDT,481,714893853.0,1723.0,"['N/A', 'Cuerpo_Lleno', 'Plana']",109,3,97.25,"[('Bajista', 2), ('Bajista', 3), ('Alcista', 29)]",0,0,0,0,19,0.01289,0.01344,0.01302,4.3,3.3,0.9984639016897074,91,66,2025-09-19 15:14:59.999,0.01292,2025-09-19 14:44:59.999,0.013,Bajista,30,Alcista,5,78.5714285714284,85.71428571428561,4.0,Sobre-compra-D
GASUSDT,481,996363.3999999999,39.5,"['N/A', 'N/A', 'Plana']",110,5,95.45,"[('Alcista', 19), ('Alcista', 29), ('Alcista', 73)]",0,1,0,0,17,3.245,3.32,3.259,4.08,1.84,2.239950905185638,91,84,2025-09-19 15:14:59.999,3.241,2025-09-19 12:59:59.999,3.263,Bajista,75,Alcista,2,81.81818181818163,75.7575757575755,2.0,Sobre-compra-K
GLMUSDT,481,14674884.3,1079.9,"['Martillo_Inv', 'N/A', 'N/A']",145,6,95.86,"[('Alcista', 29), ('Alcista', 66), ('Alcista', 74)]",0,1,0,1,9,0.2387,0.2465,0.2393,5.22,2.26,2.966987045549517,92,93,2025-09-19 15:59:59.999,0.2392,2025-09-19 15:44:59.999,0.2401,Bajista,65,Bajista,82,41.666666666666956,44.44444444444445,3.0,Neutro
PROMUSDT,481,5059534.67,20.83,"['N/A', 'N/A', 'Cuerpo_Lleno']",98,17,82.65,"[('Alcista', 1), ('Alcista', 82), ('Alcista', 83)]",0,0,0,0,33,9.952,10.2,10.023,23.27,14.39,8.879576972962195,117,105,2025-09-19 15:59:59.999,10.015,2025-09-19 15:14:59.999,10.051,Bajista,178,Bajista,4,54.09836065573689,45.43343981781294,7.0,Neutro
QKCUSDT,481,169712539.0,8796.0,"['N/A', 'Hang_Man', 'Cuerpo_Lleno']",77,3,96.1,"[('Alcista', 28), ('Alcista', 29), ('Alcista', 43)]",0,2,0,3,9,0.006667,0.006871,0.006679,4.61,1.03,3.5783799970055474,102,99,2025-09-19 15:44:59.999,0.006665,2025-09-19 15:59:59.999,0.006683,Bajista,65,Bajista,32,40.47619047619013,42.85714285714216,3.0,Neutro
IDUSDT,481,46442372.0,2200.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",126,7,94.44,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 77)]",0,0,0,0,17,0.1641,0.1721,0.1671,5.09,6.52,1.436265709156185,76,89,2025-09-19 14:59:59.999,0.1653,2025-09-19 14:59:59.999,0.1662,Bajista,20,Alcista,4,96.15384615384657,94.87179487179509,5.0,Sobre-compra
ARBUSDT,481,490430129.29999995,27603.8,"['N/A', 'N/A', 'N/A']",82,4,95.12,"[('Alcista', 18), ('Alcista', 29), ('Alcista', 66)]",0,0,0,0,17,0.4868,0.5192,0.4921,8.76,1.71,7.051412314570223,105,92,2025-09-19 15:14:59.999,0.489,2025-09-19 15:44:59.999,0.4933,Bajista,52,Bajista,76,72.09302325581332,79.46561108362182,1.0,Neutro
RDNTUSDT,481,197652629.0,704.0,"['N/A', 'N/A', 'Plana']",117,5,95.73,"[('Alcista', 19), ('Alcista', 29), ('Alcista', 74)]",0,0,0,0,17,0.02106,0.02209,0.02134,6.23,4.55,1.686972820993419,96,98,2025-09-19 15:59:59.999,0.02131,2025-09-19 15:44:59.999,0.02137,Bajista,52,Alcista,4,85.71428571428619,87.43961352656993,4.0,Sobre-compra
USDTPLN,481,1233567.0,21.0,"['Cuerpo_Lleno', 'N/A', 'Plana']",94,5,94.68,"[('Dentro', 0), ('Bajista', 67), ('Bajista', 68)]",0,0,0,0,39,3.608,3.631,3.621,0.28,1.99,1.7122341894504358,61,41,2025-09-19 15:59:59.999,3.619,2025-09-19 10:29:59.999,3.624,Alcista,146,Bajista,4,28.57142857142676,32.38095238095295,4.0,Neutro
USDTARS,481,11450463.0,1080.0,"['N/A', 'Doji', 'N/A']",98,4,95.92,"[('Bajista', 130), ('Bajista', 138), ('Bajista', 223)]",0,0,0,0,33,1541.1,1580.0,1563.8,1.04,5.77,4.732062923647526,88,73,2025-09-19 15:59:59.999,1563.2,2025-09-19 15:44:59.999,1565.0,Alcista,223,Alcista,26,89.56521739130395,91.01449275362346,18.0,Sobre-compra
WBTCUSDT,481,193.72405999999998,0.0,"['N/A', 'N/A', 'Plana']",111,6,94.59,"[('Dentro', 0), ('Alcista', 18), ('Alcista', 19)]",0,0,0,0,9,115113.04,117085.62,115526.54,2.04,0.98,1.0670881340339664,101,103,2025-09-19 15:59:59.999,115412.11,2025-09-19 15:59:59.999,115545.67,Bajista,52,Alcista,2,78.96797356912253,76.24467658461066,7.0,Neutro
EDUUSDT,481,105125298.0,63675.0,"['Estrella_Fug', 'N/A', 'Martillo_Inv']",101,2,98.02,"[('Bajista', 69), ('Bajista', 151)]",0,1,0,0,28,0.1425,0.1696,0.1431,18.52,9.43,9.084556254367564,76,83,2025-09-19 15:59:59.999,0.1425,2025-09-19 15:44:59.999,0.1437,Alcista,209,Bajista,11,30.555555555555873,24.074074074074375,2.0,Neutro
SUIUSDT,481,247165648.70000002,71835.2,"['N/A', 'N/A', 'N/A']",93,11,88.17,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 28)]",0,0,0,0,17,3.6327,3.8419,3.672,8.29,5.78,2.5163398692810475,111,104,2025-09-19 15:14:59.999,3.6407,2025-09-19 14:14:59.999,3.6624,Bajista,51,Alcista,3,91.78885630498624,85.60310283735619,2.0,Sobre-compra
PEPEUSDT,481,59087506752442.0,2387551182.0,"['N/A', 'N/A', 'N/A']",52,3,94.23,"[('Alcista', 43), ('Alcista', 74), ('Alcista', 107)]",0,0,0,0,17,1.071e-05,1.117e-05,1.086e-05,7.55,2.76,4.788213627992651,93,83,2025-09-19 15:14:59.999,1.079e-05,2025-09-19 14:59:59.999,1.085e-05,Bajista,75,Alcista,5,81.81818181818183,82.46753246753248,5.0,Sobre-compra
FLOKIUSDT,481,772780209731.0,4602270.0,"['N/A', 'Martillo', 'Cuerpo_Lleno']",93,6,93.55,"[('Alcista', 28), ('Alcista', 29), ('Alcista', 43)]",0,0,0,0,17,9.538e-05,0.00010032,9.665e-05,7.11,3.7,3.404035178479038,109,101,2025-09-19 15:59:59.999,9.639e-05,2025-09-19 15:44:59.999,9.677e-05,Bajista,56,Alcista,4,86.206896551725,83.2332957353102,7.0,Sobre-compra
MAVUSDT,481,604158032.0,11114.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",96,7,92.71,"[('Bajista', 23), ('Bajista', 24), ('Alcista', 60)]",0,0,0,0,27,0.06934,0.0757,0.07351,7.88,11.18,3.3056726975921844,112,113,2025-09-19 15:59:59.999,0.07304,2025-09-19 15:29:59.999,0.07347,Alcista,1,Alcista,25,91.54929577464826,74.17840375586887,1.0,Sobre-compra-K
PENDLEUSDT,481,13397119.0,4054.2,"['N/A', 'N/A', 'Martillo']",119,7,94.12,"[('Bajista', 0), ('Bajista', 7), ('Bajista', 14)]",0,0,0,0,29,4.929,5.182,5.159,5.08,8.39,3.3145958519092744,97,93,2025-09-19 15:44:59.999,5.122,2025-09-19 15:59:59.999,5.168,Bajista,58,Alcista,15,94.30379746835422,95.8679571260614,15.0,Sobre-compra
ARKMUSDT,481,77549547.4,9763.1,"['N/A', 'Cuerpo_Lleno', 'N/A']",66,2,96.97,"[('Bajista', 2), ('Alcista', 74)]",0,0,0,0,17,0.607,0.635,0.614,8.47,4.89,3.5830618892508177,79,77,2025-09-19 15:14:59.999,0.609,2025-09-19 15:44:59.999,0.615,Bajista,69,Alcista,2,83.33333333333334,79.36507936507935,2.0,Sobre-compra-K
WBETHUSDT,481,2762.8967000000002,0.0119,"['Cuerpo_Lleno', 'N/A', 'N/A']",110,8,92.73,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,20,4773.09,4904.1,4821.05,4.43,1.24,3.1831240082554637,107,112,2025-09-19 15:14:59.999,4793.88,2025-09-19 15:59:59.999,4823.78,Bajista,69,Alcista,3,92.58957654723248,94.36272256749497,5.0,Sobre-compra
WLDUSDT,481,288405013.3,8036.5,"['N/A', 'N/A', 'N/A']",69,2,97.1,"[('Alcista', 73), ('Alcista', 74)]",0,0,0,0,17,1.493,1.563,1.51,12.52,3.11,9.403973509933783,103,100,2025-09-19 15:14:59.999,1.5,2025-09-19 15:44:59.999,1.514,Bajista,69,Alcista,4,75.0,79.16666666666667,1.0,Neutro
FDUSDUSDT,481,1689675804.0,118688.0,"['N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",2,0,100.0,[],0,0,0,0,46,0.9974,0.9977,0.9976,0.05,0.02,0.030072173215703286,5,8,2025-09-18 16:14:59.999,0.9976,2025-09-19 12:29:59.999,0.9977,Bajista,78,Alcista,5,50.0,83.33333333333333,3.0,Sobre-compra-D
SEIUSDT,481,603838507.9000001,13068.9,"['N/A', 'N/A', 'Cuerpo_Lleno']",92,7,92.39,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,17,0.3201,0.34,0.3242,7.96,5.03,2.9302899444787185,95,93,2025-09-19 15:14:59.999,0.3206,2025-09-19 15:59:59.999,0.3247,Bajista,46,Alcista,4,89.13043478260867,93.12573443008257,4.0,Sobre-compra
CYBERUSDT,481,8036124.57,0.0,"['N/A', 'N/A', 'Plana']",96,6,93.75,"[('Bajista', 2), ('Alcista', 17), ('Alcista', 18)]",0,1,0,2,16,1.755,1.846,1.761,9.71,4.15,5.5650198750709885,86,89,2025-09-19 15:14:59.999,1.747,2025-09-19 14:29:59.999,1.769,Bajista,52,Bajista,58,58.333333333332945,56.94444444444417,5.0,Neutro
ARKUSDT,481,11198412.0,27.0,"['Cuerpo_Lleno', 'N/A', 'Plana']",146,10,93.15,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,29,0.4503,0.466,0.4544,10.63,2.38,8.252640845070417,91,97,2025-09-19 15:14:59.999,0.4514,2025-09-19 14:59:59.999,0.4527,Bajista,58,Alcista,3,100.0,100.00000000000004,3.0,Sobre-compra
IQUSDT,481,735434341.0,74841.0,"['N/A', 'N/A', 'Plana']",84,3,96.43,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 79)]",0,0,0,4,10,0.003395,0.003484,0.003414,6.0,1.52,4.481546572934972,91,97,2025-09-19 15:14:59.999,0.003387,2025-09-19 15:59:59.999,0.00342,Bajista,52,Alcista,3,81.81818181818205,84.49883449883487,3.0,Sobre-compra
FDUSDTRY,481,11901348.0,0.0,"['N/A', 'Cuerpo_Lleno', 'Plana']",21,3,85.71,"[('Bajista', 27), ('Bajista', 28), ('Bajista', 160)]",0,0,0,0,8,41.14,41.29,41.29,0.05,0.46,0.4117219665778508,11,14,2025-09-19 12:14:59.999,41.25,2025-09-18 16:14:59.999,41.2,Alcista,29,Alcista,34,100.0,100.0,4.0,Sobre-compra
NTRNUSDT,481,33934690.0,334.0,"['N/A', 'Cuerpo_Lleno', 'Plana']",96,5,94.79,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 49)]",0,0,0,0,29,0.0954,0.1,0.096,6.56,3.96,2.6041666666666687,76,78,2025-09-19 15:14:59.999,0.0954,2025-09-19 13:44:59.999,0.0963,Bajista,52,Bajista,52,66.66666666666718,66.6666666666672,13.0,Neutro
